rule,label,affine,mle_mean,mle_sd,n_inf,samples,v_front_mean,v_front_sd,D_norm_mean,D_norm_sd,fill_mean,fill_sd,h_final_mean,r_final_mean,cone_grows
35723,B01378/S026,False,1.737315,0.001225,0,10,0.900000,0.316228,0.372658,0.130977,0.372658,0.130977,7441.30,63.00,True
35733,B02478/S026,False,1.832697,0.001092,0,10,1.000000,0.000000,0.446583,0.004193,0.446583,0.004193,8937.80,70.00,True
35888,B45/S126,False,1.222713,0.059313,0,10,0.096628,0.032128,0.000998,0.000512,0.096149,0.046128,15.40,6.00,False
35976,B37/S126,False,1.434090,0.061089,0,10,0.338646,0.084130,0.004235,0.001717,0.035934,0.010278,59.60,21.00,True
36000,B57/S126,False,0.860505,0.229705,0,10,0.029216,0.021369,0.000254,0.000247,0.095265,0.077949,3.90,1.80,False
36010,B1357/S126,False,1.874476,0.001201,0,10,1.000000,0.000000,0.456982,0.003843,0.456982,0.003843,9118.80,70.00,True
36049,B0467/S126,False,1.407672,0.003499,0,10,0.930523,0.026402,0.255138,0.012989,0.294530,0.014282,5141.50,65.10,True
36221,B0234568/S126,False,1.108692,0.008341,0,10,0.615741,0.217152,0.118839,0.042652,0.252709,0.091819,2376.00,43.20,True
36342,B1245678/S126,False,1.253347,0.006482,0,10,0.866974,0.032315,0.246703,0.012157,0.328292,0.024076,4944.40,60.80,True
36449,B056/S0126,False,1.181591,0.064483,0,10,0.063300,0.019432,0.000639,0.000194,0.135699,0.045923,9.70,3.90,False
36473,B03456/S0126,False,1.161885,0.007865,0,10,0.722499,0.047063,0.148199,0.018010,0.282371,0.023312,3025.10,50.40,True
36665,B03458/S0126,False,1.372908,0.002261,0,10,0.911029,0.017905,0.294063,0.006813,0.354191,0.016946,5909.10,63.80,True
36676,B268/S0126,False,1.402579,0.002712,0,10,0.978650,0.012885,0.334637,0.008605,0.349389,0.010827,6717.90,68.50,True
36712,B3568/S0126,False,1.687444,0.001384,0,10,0.993508,0.011349,0.403178,0.006530,0.408470,0.006770,8068.00,69.60,True
36772,B2578/S0126,False,1.568262,0.001273,0,10,0.995131,0.007840,0.388398,0.006362,0.392194,0.006099,7771.10,69.70,True
36833,B05678/S0126,False,1.180905,0.048164,0,10,0.058431,0.015681,0.000593,0.000207,0.152220,0.074484,9.10,3.60,False
37152,B58/S36,False,1.386294,0.000000,0,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
37300,B24578/S36,False,1.855712,0.001298,0,10,1.000000,0.000000,0.458425,0.004944,0.458425,0.004944,9125.10,70.00,True
37306,B134578/S36,False,1.642914,0.001713,0,10,0.998033,0.005127,0.409238,0.008501,0.410832,0.007278,8184.70,69.80,True
37496,B3456/S036,False,1.431584,0.001311,0,10,0.967936,0.016193,0.351175,0.005290,0.374928,0.013439,7011.60,67.60,True
37516,B237/S036,False,1.502260,0.001171,0,10,0.994033,0.007851,0.393344,0.007614,0.398037,0.005458,7881.90,69.60,True
37587,B01467/S036,False,1.764345,0.002791,0,10,1.000000,0.000000,0.423154,0.003781,0.423154,0.003781,8459.60,70.00,True
37993,B0356/S136,False,1.849040,0.001560,0,10,1.000000,0.000000,0.473753,0.002851,0.473753,0.002851,9409.10,70.00,True
38000,B456/S136,False,1.370827,0.034423,0,10,0.196394,0.057994,0.001154,0.000593,0.028285,0.011528,17.80,12.10,True
38102,B12467/S136,False,1.957977,0.001485,0,10,1.000000,0.000000,0.483540,0.002597,0.483540,0.002597,9646.10,70.00,True
38176,B58/S136,False,1.400718,0.047170,0,10,0.051939,0.014915,0.000183,0.000126,0.063996,0.060863,2.80,3.20,False
38243,B01568/S136,False,1.495530,0.002068,0,10,0.991106,0.010864,0.355685,0.007505,0.362066,0.005955,7105.60,69.30,True
38340,B2678/S136,False,1.758051,0.001342,0,10,1.000000,0.000000,0.400017,0.004239,0.400017,0.004239,7992.70,70.00,True
38381,B0235678/S136,False,1.726357,0.001069,0,10,1.000000,0.000000,0.451606,0.002651,0.451606,0.002651,8994.20,70.00,True
38417,B04/S0136,False,1.463505,0.020926,0,10,0.544448,0.103284,0.030712,0.008766,0.106521,0.032767,495.80,35.60,True
38446,B1235/S0136,False,1.742833,0.003233,0,10,1.000000,0.000000,0.433830,0.003941,0.433830,0.003941,8697.50,70.00,True
38454,B1245/S0136,False,1.811215,0.001332,0,10,1.000000,0.000000,0.451745,0.008954,0.451745,0.008954,9001.50,70.00,True
38730,B1368/S0136,False,1.827109,0.001057,0,10,1.000000,0.000000,0.465366,0.003311,0.465366,0.003311,9303.10,70.00,True
38769,B04568/S0136,False,1.558149,0.004770,0,10,0.940251,0.019427,0.277279,0.015658,0.313348,0.015353,5490.50,65.60,True
38867,B014678/S0136,False,1.833798,0.001792,0,10,1.000000,0.000000,0.450577,0.004517,0.450577,0.004517,8960.50,70.00,True
38897,B045678/S0136,False,1.536749,0.001955,0,10,0.965094,0.016680,0.359639,0.009835,0.386102,0.013513,7203.00,67.60,True
38934,B124/S236,False,1.723149,0.001570,0,10,1.000000,0.000000,0.436510,0.006121,0.436510,0.006121,8726.40,70.00,True
38950,B125/S236,False,1.598185,0.001074,0,10,0.998377,0.005133,0.415404,0.010048,0.416718,0.008279,8313.40,69.90,True
39065,B0347/S236,False,1.552888,0.000984,0,10,0.992608,0.009890,0.410963,0.006952,0.417078,0.005101,8168.50,69.50,True
39098,B13457/S236,False,1.633514,0.001948,0,10,0.993508,0.008382,0.402382,0.006043,0.407684,0.008807,8040.30,69.60,True
39101,B023457/S236,False,1.510536,0.002495,0,10,0.957888,0.021354,0.354965,0.012212,0.386708,0.010095,7161.40,67.10,True
39118,B12367/S236,False,1.393342,0.001344,0,10,0.985223,0.014243,0.389873,0.008383,0.401667,0.010134,7807.80,69.00,True
39293,B0234568/S236,False,1.355854,0.001481,0,10,0.927242,0.028791,0.309325,0.018033,0.359301,0.011286,6171.40,64.90,True
39350,B124578/S236,False,1.752790,0.000876,0,10,1.000000,0.000000,0.439833,0.004476,0.439833,0.004476,8797.10,70.00,True
39361,B0678/S236,False,1.130123,0.041060,0,10,0.243177,0.048133,0.005614,0.001515,0.093207,0.026078,85.60,14.90,True
39371,B013678/S236,False,1.649843,0.001961,0,10,0.999100,0.002845,0.440411,0.005217,0.441201,0.003988,8816.40,69.90,True
39443,B014/S0236,False,1.690816,0.001465,0,10,0.998833,0.003141,0.414333,0.006935,0.415313,0.007267,8253.50,69.80,True
39476,B245/S0236,False,1.742388,0.001528,0,10,1.000000,0.000000,0.443719,0.004965,0.443719,0.004965,8869.30,70.00,True
39628,B2367/S0236,False,1.450023,0.001530,0,10,0.991885,0.008554,0.407754,0.013119,0.414377,0.011664,8108.90,69.50,True
39682,B18/S0236,False,1.310600,0.017649,0,10,0.718345,0.058149,0.091009,0.011099,0.175490,0.014511,1584.10,47.80,True
39685,B028/S0236,False,1.423649,0.005391,0,10,0.862926,0.303751,0.286530,0.100984,0.311661,0.110033,5736.40,60.30,True
39692,B238/S0236,False,1.362811,0.001968,0,10,0.982723,0.011043,0.375591,0.010810,0.388765,0.007011,7525.70,68.80,True
39798,B124568/S0236,False,1.595009,0.001879,0,10,0.987930,0.010351,0.395274,0.008145,0.404918,0.005576,7891.10,69.20,True
40099,B0157/S1236,False,1.351006,0.009342,0,10,0.837960,0.039541,0.213735,0.018422,0.303594,0.016978,4250.70,58.50,True
40140,B2367/S1236,False,1.405344,0.002169,0,10,0.886492,0.311749,0.351075,0.123689,0.361745,0.127153,6982.20,62.10,True
40213,B0248/S1236,False,1.771608,0.001082,0,10,1.000000,0.000000,0.450402,0.004125,0.450402,0.004125,8988.40,70.00,True
40248,B3458/S1236,False,1.455984,0.001462,0,10,0.962174,0.020864,0.355322,0.008422,0.383926,0.014663,7134.20,67.40,True
40382,B1234578/S1236,False,1.389568,0.002633,0,10,0.902959,0.022961,0.280207,0.008880,0.343512,0.015598,5642.70,63.10,True
40385,B0678/S1236,False,1.121307,0.087856,0,10,0.049844,0.023783,0.000462,0.000271,0.163401,0.107147,7.20,3.10,False
40453,B02/S01236,False,1.335839,0.097208,0,10,0.155816,0.061782,0.003114,0.001656,0.124952,0.053853,48.00,9.60,True
40547,B0156/S01236,False,1.184127,0.019443,0,10,0.499130,0.206009,0.041332,0.021885,0.129198,0.050258,695.30,31.80,True
40566,B12456/S01236,False,1.556429,0.001226,0,10,0.983395,0.008394,0.386639,0.008363,0.399701,0.006867,7728.20,68.90,True
40574,B123456/S01236,False,1.222968,0.002069,0,10,0.775552,0.273629,0.225605,0.080362,0.303146,0.107303,4545.80,54.40,True
40632,B3457/S01236,False,1.525156,0.002351,0,10,0.972771,0.013736,0.368576,0.007930,0.389422,0.007900,7345.40,67.90,True
40741,B0258/S01236,False,1.622139,0.001673,0,10,0.995131,0.007840,0.405699,0.009468,0.409662,0.009231,8086.40,69.70,True
41067,B01356/S46,False,1.923778,0.001155,0,10,1.000000,0.000000,0.473514,0.004310,0.473514,0.004310,9435.60,70.00,True
41169,B0467/S46,False,1.311119,0.007375,0,10,0.929777,0.014964,0.248746,0.007076,0.287531,0.009958,5002.00,65.20,True
41184,B567/S46,False,-inf,,10,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
41258,B1358/S46,False,1.974357,0.001017,0,10,1.000000,0.000000,0.462453,0.002272,0.462453,0.002272,9186.80,70.00,True
41300,B2468/S46,False,1.886359,0.001459,0,10,1.000000,0.000000,0.456175,0.003014,0.456175,0.003014,9137.40,70.00,True
41370,B13478/S46,False,1.686389,0.002183,0,10,1.000000,0.000000,0.433784,0.004658,0.433784,0.004658,8678.90,70.00,True
41377,B0578/S46,False,1.215998,0.014826,0,10,0.861620,0.024739,0.200024,0.004747,0.269568,0.018006,4014.40,59.70,True
41409,B0678/S46,False,1.011973,0.006395,0,10,0.743672,0.041195,0.134607,0.009639,0.242797,0.015774,2675.20,51.40,True
41526,B1245/S046,False,1.778334,0.002177,0,10,1.000000,0.000000,0.457883,0.005506,0.457883,0.005506,9111.00,70.00,True
41528,B345/S046,False,1.647251,0.002830,0,10,0.996231,0.006767,0.406461,0.008250,0.409559,0.009166,8123.90,69.70,True
41602,B17/S046,False,1.451490,0.002541,0,10,0.940594,0.015162,0.255989,0.006904,0.289202,0.010438,5120.30,66.20,True
41685,B02467/S046,False,1.918137,0.001399,0,10,1.000000,0.000000,0.475658,0.002507,0.475658,0.002507,9501.50,70.00,True
41738,B138/S046,False,1.828273,0.001252,0,10,1.000000,0.000000,0.420869,0.003727,0.420869,0.003727,8405.20,70.00,True
41928,B3678/S046,False,1.329590,0.156534,0,10,0.136824,0.033457,0.000731,0.000213,0.038839,0.017666,11.30,8.50,True
41942,B124678/S046,False,1.885661,0.000904,0,10,1.000000,0.000000,0.478801,0.001661,0.478801,0.001661,9563.70,70.00,True
42237,B0234567/S146,False,1.685295,0.000893,0,10,0.995950,0.006891,0.388292,0.006912,0.391459,0.007153,7785.80,69.70,True
42328,B3468/S146,False,1.831380,0.002002,0,10,1.000000,0.000000,0.471538,0.005714,0.471538,0.005714,9376.00,70.00,True
42379,B01378/S146,False,1.842724,0.000829,0,10,1.000000,0.000000,0.448125,0.003790,0.448125,0.003790,8931.70,70.00,True
42398,B123478/S146,False,1.635800,0.001064,0,10,0.994049,0.007914,0.409216,0.007649,0.414093,0.005812,8220.80,69.50,True
42530,B15/S0146,False,1.508960,0.002573,0,10,0.980006,0.013329,0.331409,0.008450,0.344953,0.005375,6617.20,68.60,True
42768,B48/S0146,False,0.932083,0.169614,0,10,0.066547,0.022241,0.000430,0.000185,0.079617,0.021882,6.60,4.10,False
43002,B1345678/S0146,False,1.704495,0.001270,0,10,0.998377,0.005133,0.395043,0.005702,0.396330,0.005935,7914.60,69.90,True
43081,B036/S246,False,1.942708,0.001036,0,10,1.000000,0.000000,0.458578,0.002171,0.458578,0.002171,9123.60,70.00,True
43132,B23456/S246,False,1.681654,0.001309,0,10,0.995047,0.010917,0.402525,0.008261,0.406527,0.006641,8008.20,69.60,True
43153,B047/S246,False,1.658521,0.006448,0,10,0.989128,0.011030,0.340537,0.008692,0.347992,0.005607,6802.30,69.10,True
43211,B01367/S246,False,1.995675,0.000628,0,10,1.000000,0.000000,0.481920,0.002083,0.481920,0.002083,9604.50,70.00,True
43252,B24567/S246,False,1.808386,0.001508,0,10,1.000000,0.000000,0.433388,0.005152,0.433388,0.005152,8672.40,70.00,True
43425,B0578/S246,False,1.431448,0.006554,0,10,0.911126,0.025789,0.233707,0.010118,0.281261,0.010507,4727.70,63.80,True
43457,B0678/S246,False,1.479301,0.029838,0,10,0.738537,0.062458,0.095539,0.017291,0.173571,0.019183,1776.40,50.10,True
43468,B23678/S246,False,1.836221,0.001512,0,10,1.000000,0.000000,0.470646,0.002832,0.470646,0.002832,9383.60,70.00,True
43480,B34678/S246,False,1.916107,0.001050,0,10,1.000000,0.000000,0.477201,0.002426,0.477201,0.002426,9510.70,70.00,True
43526,B12/S0246,False,1.581949,0.001209,0,10,0.995240,0.007671,0.398880,0.006714,0.402688,0.006174,7954.80,69.70,True
43588,B26/S0246,False,1.744310,0.000936,0,10,1.000000,0.000000,0.420865,0.004525,0.420865,0.004525,8373.70,70.00,True
43651,B017/S0246,False,1.458185,0.002751,0,10,0.956967,0.012166,0.297361,0.007736,0.324525,0.007635,5938.90,66.90,True
43806,B12348/S0246,False,1.655597,0.001302,0,10,0.996410,0.007611,0.409658,0.005401,0.412598,0.003379,8169.80,69.70,True
43890,B14568/S0246,False,1.811255,0.000638,0,10,1.000000,0.000000,0.457509,0.004663,0.457509,0.004663,9111.50,70.00,True
44146,B1456/S1246,False,1.773317,0.001172,0,10,1.000000,0.000000,0.450756,0.002494,0.450756,0.002494,9000.10,70.00,True
44209,B0457/S1246,False,1.857290,0.003264,0,10,1.000000,0.000000,0.456540,0.002783,0.456540,0.002783,9112.00,70.00,True
44418,B178/S1246,False,1.442135,0.091962,0,10,0.137103,0.031157,0.002718,0.001145,0.131924,0.045274,41.50,8.40,True
44557,B023/S01246,False,1.675049,0.000870,0,10,0.996231,0.006767,0.425467,0.007491,0.428666,0.005772,8481.80,69.70,True
44595,B0145/S01246,False,1.816764,0.001592,0,10,1.000000,0.000000,0.466776,0.001791,0.466776,0.001791,9280.70,70.00,True
44596,B245/S01246,False,1.899840,0.001081,0,10,1.000000,0.000000,0.475699,0.003303,0.475699,0.003303,9524.60,70.00,True
44616,B36/S01246,False,1.898000,0.001861,0,10,1.000000,0.000000,0.456825,0.002580,0.456825,0.002580,9090.90,70.00,True
44628,B246/S01246,False,2.028097,0.001366,0,10,1.000000,0.000000,0.498102,0.001116,0.498102,0.001116,9886.30,70.00,True
44636,B2346/S01246,False,1.843014,0.002127,0,10,1.000000,0.000000,0.462087,0.003976,0.462087,0.003976,9238.00,70.00,True
44724,B2457/S01246,False,1.969868,0.001864,0,10,1.000000,0.000000,0.481281,0.000861,0.481281,0.000861,9552.00,70.00,True
44852,B2458/S01246,False,1.909967,0.001005,0,10,1.000000,0.000000,0.479223,0.001984,0.479223,0.001984,9548.10,70.00,True
44857,B03458/S01246,False,1.799218,0.001135,0,10,1.000000,0.000000,0.441975,0.004751,0.441975,0.004751,8790.30,70.00,True
44981,B024578/S01246,False,1.967947,0.000934,0,10,1.000000,0.000000,0.478040,0.001873,0.478040,0.001873,9538.60,70.00,True
44990,B1234578/S01246,False,1.770177,0.003023,0,10,0.999477,0.001655,0.398098,0.007605,0.398517,0.007421,7968.30,69.90,True
45062,B12/S346,False,1.376478,0.001854,0,10,0.920696,0.021377,0.302948,0.009869,0.357043,0.009479,6068.20,64.40,True
45080,B34/S346,False,1.488290,0.001624,0,10,0.996754,0.006844,0.411682,0.005780,0.414394,0.007924,8267.60,69.80,True
45091,B015/S346,False,1.559643,0.005726,0,10,0.970372,0.012539,0.355237,0.011970,0.377009,0.006984,7118.30,68.00,True
45250,B167/S346,False,1.341759,0.001341,0,10,0.874829,0.027244,0.208258,0.009896,0.271748,0.009811,4136.80,60.30,True
45260,B2367/S346,False,1.633824,0.001524,0,10,0.998377,0.005133,0.428638,0.004837,0.430029,0.004474,8592.30,69.90,True
45305,B034567/S346,False,1.559467,0.002353,0,10,0.984978,0.011185,0.369803,0.010052,0.381082,0.008371,7408.90,69.00,True
45336,B348/S346,False,1.507757,0.001744,0,10,0.995240,0.007671,0.413850,0.005286,0.417805,0.005029,8261.40,69.70,True
45516,B23678/S346,False,1.629538,0.001303,0,10,1.000000,0.000000,0.426949,0.006907,0.426949,0.006907,8507.00,70.00,True
45525,B024678/S346,False,1.884518,0.001334,0,10,1.000000,0.000000,0.470256,0.003395,0.470256,0.003395,9364.30,70.00,True
45603,B015/S0346,False,1.570855,0.007527,0,10,0.977277,0.015681,0.363624,0.006494,0.380712,0.008809,7271.00,68.60,True
45741,B02357/S0346,False,1.963706,0.001449,0,10,1.000000,0.000000,0.474827,0.003749,0.474827,0.003749,9454.20,70.00,True
45858,B158/S0346,False,1.578152,0.005305,0,10,0.977277,0.013687,0.350827,0.009653,0.367270,0.010848,7013.70,68.60,True
45874,B1458/S0346,False,1.708386,0.001353,0,10,1.000000,0.000000,0.440892,0.005732,0.440892,0.005732,8810.40,70.00,True
45971,B01478/S0346,False,1.701063,0.001473,0,10,0.999100,0.002845,0.442715,0.007070,0.443503,0.005924,8814.80,69.90,True
46041,B034678/S0346,False,1.740968,0.001746,0,10,1.000000,0.000000,0.447121,0.002939,0.447121,0.002939,8933.40,70.00,True
46149,B026/S1346,False,1.678900,0.001412,0,10,0.991118,0.006935,0.391233,0.007648,0.398230,0.005284,7846.30,69.20,True
46166,B1246/S1346,False,1.925125,0.001057,0,10,1.000000,0.000000,0.480151,0.001541,0.480151,0.001541,9539.10,70.00,True
46213,B027/S1346,False,1.637097,0.002017,0,10,0.971854,0.016910,0.356308,0.008259,0.377236,0.010597,7132.30,68.20,True
46254,B12357/S1346,False,1.963563,0.001150,0,10,1.000000,0.000000,0.470501,0.002763,0.470501,0.002763,9384.30,70.00,True
46342,B128/S1346,False,1.453804,0.001744,0,10,0.859547,0.302429,0.300124,0.105648,0.329022,0.116190,5993.60,60.10,True
46484,B2478/S1346,False,1.865574,0.001561,0,10,1.000000,0.000000,0.469818,0.002559,0.469818,0.002559,9351.10,70.00,True
46650,B1345/S01346,False,1.668654,0.001577,0,10,1.000000,0.000000,0.423255,0.006518,0.423255,0.006518,8472.30,70.00,True
46678,B1246/S01346,False,1.922680,0.001417,0,10,1.000000,0.000000,0.479155,0.002485,0.479155,0.002485,9535.60,70.00,True
46689,B056/S01346,False,1.375420,0.017950,0,10,0.152570,0.064107,0.002869,0.001243,0.129091,0.063313,43.90,9.40,True
46764,B2357/S01346,False,1.981106,0.001357,0,10,1.000000,0.000000,0.474807,0.001786,0.474807,0.001786,9440.20,70.00,True
46979,B0178/S01346,False,1.439490,0.117529,0,10,0.355373,0.091516,0.013781,0.004008,0.112547,0.037570,214.40,21.90,True
47004,B23478/S01346,False,1.632087,0.002194,0,10,0.997944,0.005163,0.420499,0.007080,0.422247,0.007914,8390.70,69.80,True
47041,B0678/S01346,False,1.389116,0.009431,0,10,0.077730,0.027410,0.001100,0.000593,0.142013,0.049031,17.00,4.90,False
47056,B4678/S01346,False,1.451362,0.035134,0,10,0.451218,0.074889,0.008476,0.002228,0.040851,0.009088,129.80,27.80,True
47109,B02/S2346,False,1.332475,0.174205,0,10,0.085164,0.049749,0.001260,0.000945,0.125393,0.068454,19.40,5.20,False
47210,B1356/S2346,False,1.828896,0.001279,0,10,1.000000,0.000000,0.449999,0.005340,0.449999,0.005340,8925.90,70.00,True
47397,B0258/S2346,False,1.744393,0.001330,0,10,0.998377,0.005133,0.425344,0.003186,0.426751,0.005758,8516.60,69.90,True
47418,B13458/S2346,False,1.647377,0.001590,0,10,1.000000,0.000000,0.404075,0.004720,0.404075,0.004720,8100.00,70.00,True
47492,B278/S2346,False,1.239584,0.099448,0,10,0.151044,0.066024,0.002888,0.001330,0.125250,0.063311,44.90,9.40,True
47578,B134678/S2346,False,1.731851,0.001348,0,10,1.000000,0.000000,0.434730,0.004272,0.434730,0.004272,8676.10,70.00,True
48060,B234578/S02346,False,1.617867,0.005547,0,10,0.982351,0.010200,0.366766,0.009199,0.380150,0.014612,7376.20,68.80,True
48241,B0456/S12346,False,1.542738,0.002291,0,10,0.980670,0.006046,0.372842,0.008992,0.387585,0.008558,7461.50,68.50,True
48357,B02567/S12346,False,1.683486,0.001969,0,10,0.998377,0.005133,0.402381,0.006689,0.403678,0.005930,8029.00,69.90,True
48425,B0358/S12346,False,1.855577,0.001219,0,10,1.000000,0.000000,0.449581,0.005232,0.449581,0.005232,9022.40,70.00,True
48502,B124568/S12346,False,1.679681,0.001357,0,10,1.000000,0.000000,0.409671,0.005144,0.409671,0.005144,8219.70,70.00,True
48528,B478/S12346,False,1.601312,0.003333,0,10,0.988838,0.014099,0.387821,0.010053,0.396646,0.010520,7767.20,69.20,True
48554,B13578/S12346,False,1.952856,0.001038,0,10,1.000000,0.000000,0.466441,0.002456,0.466441,0.002456,9304.10,70.00,True
48682,B135/S012346,False,1.845223,0.001343,0,10,1.000000,0.000000,0.449493,0.003839,0.449493,0.003839,8987.00,70.00,True
48860,B23467/S012346,False,1.631462,0.002127,0,10,0.995131,0.010955,0.401749,0.010255,0.405668,0.008751,8012.90,69.70,True
48964,B268/S012346,False,1.248156,0.111112,0,10,0.232102,0.112203,0.005833,0.003853,0.105077,0.041919,89.10,14.30,True
49002,B13568/S012346,False,1.832219,0.000961,0,10,1.000000,0.000000,0.444961,0.002866,0.444961,0.002866,8887.00,70.00,True
49289,B037/S56,False,1.441014,0.001753,0,10,0.969079,0.010335,0.291090,0.006540,0.309879,0.008279,5807.00,68.00,True
49549,B02378/S56,False,1.337906,0.001318,0,10,0.923177,0.017571,0.298346,0.008425,0.350035,0.017438,5966.90,64.50,True
49580,B23578/S56,False,1.577223,0.001107,0,10,0.983794,0.012083,0.394258,0.006662,0.407338,0.007926,7921.20,68.90,True
49584,B4578/S56,False,1.517663,0.000000,3,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,False
49597,B0234578/S56,False,1.396356,0.003658,0,10,0.920397,0.019208,0.305160,0.009306,0.360007,0.014150,6141.70,64.50,True
49721,B0345/S056,False,1.056251,0.009644,0,10,0.772085,0.025931,0.176996,0.010762,0.295835,0.014572,3534.20,53.50,True
49744,B46/S056,False,0.333810,0.696639,0,10,0.051939,0.023952,0.000170,0.000098,0.067229,0.061558,2.60,3.20,False
49782,B12456/S056,False,1.172349,0.052303,0,10,0.533491,0.193464,0.049138,0.018953,0.138242,0.050015,886.20,35.50,True
49824,B57/S056,False,0.000000,0.000000,0,10,0.022723,0.020531,0.000072,0.000065,0.051619,0.046034,1.10,1.40,False
50186,B13/S156,False,1.685501,0.001168,0,10,0.997379,0.005719,0.394511,0.006260,0.396565,0.004353,7847.90,69.80,True
50313,B037/S156,False,1.615528,0.001210,0,10,0.995131,0.007840,0.352053,0.007145,0.355471,0.005606,7040.10,69.70,True
50344,B357/S156,False,1.407910,0.084533,0,10,0.224749,0.040864,0.001134,0.000235,0.022161,0.006725,17.30,13.80,True
50387,B01467/S156,False,1.555257,0.001452,0,10,0.991497,0.007821,0.384398,0.006778,0.390980,0.005144,7663.30,69.40,True
50405,B02567/S156,False,1.588307,0.001918,0,10,1.000000,0.000000,0.391573,0.007977,0.391573,0.007977,7809.40,70.00,True
50446,B1238/S156,False,1.227884,0.001906,0,10,0.916846,0.029619,0.293377,0.007427,0.349226,0.017769,5894.70,63.60,True
50534,B12568/S156,False,1.338528,0.001191,0,10,0.985889,0.014263,0.374758,0.008620,0.385672,0.013511,7488.90,68.90,True
50554,B134568/S156,False,1.244604,0.003478,0,10,0.895199,0.029712,0.257851,0.008085,0.321796,0.017113,5198.20,62.60,True
50563,B0178/S156,False,1.047011,0.002047,0,10,0.762357,0.268560,0.206817,0.073005,0.287664,0.101772,4149.70,53.80,True
50595,B01578/S156,False,1.231882,0.003258,0,10,0.948519,0.017899,0.309948,0.007592,0.344379,0.009376,6199.60,66.30,True
50684,B2345678/S156,False,1.151896,0.002427,0,10,0.869760,0.025907,0.226042,0.014219,0.298523,0.020622,4521.40,60.90,True
50714,B134/S0156,False,1.505164,0.001894,0,10,0.973092,0.013899,0.367170,0.006709,0.387766,0.011141,7347.90,68.00,True
50892,B2367/S0156,False,1.427843,0.000896,0,10,0.970112,0.010744,0.365961,0.006112,0.388828,0.010856,7325.80,67.90,True
50894,B12367/S0156,False,1.348860,0.001088,0,10,0.955228,0.014625,0.345192,0.009858,0.378091,0.008944,6891.40,66.90,True
50896,B467/S0156,False,0.946996,0.268360,0,10,0.073039,0.020602,0.000704,0.000271,0.111878,0.041164,10.80,4.50,False
50936,B34567/S0156,False,1.117150,0.008441,0,10,0.746431,0.064738,0.080906,0.014384,0.145204,0.024481,1409.40,49.90,True
50985,B0358/S0156,False,1.713555,0.001470,0,10,1.000000,0.000000,0.404990,0.005195,0.404990,0.005195,8088.70,70.00,True
50988,B2358/S0156,False,1.617912,0.001586,0,10,0.998377,0.005133,0.418765,0.006835,0.420143,0.007930,8380.10,69.90,True
51054,B123568/S0156,False,1.461262,0.001831,0,10,0.986214,0.010823,0.390937,0.007362,0.401928,0.008262,7845.60,68.90,True
51123,B014578/S0156,False,1.351456,0.002536,0,10,0.963866,0.007980,0.348088,0.008077,0.374579,0.011965,6958.60,67.40,True
51236,B25/S256,False,1.656633,0.001444,0,10,1.000000,0.000000,0.410320,0.002572,0.410320,0.002572,8189.70,70.00,True
51313,B0456/S256,False,1.337662,0.001124,0,10,0.951825,0.014609,0.344911,0.011781,0.380350,0.007339,6910.10,66.80,True
51349,B0247/S256,False,1.873837,0.001155,0,10,1.000000,0.000000,0.467277,0.002952,0.467277,0.002952,9284.20,70.00,True
51381,B02457/S256,False,1.666509,0.002737,0,10,1.000000,0.000000,0.432598,0.003931,0.432598,0.003931,8628.70,70.00,True
51441,B04567/S256,False,1.294570,0.002771,0,10,0.942000,0.020765,0.328290,0.009877,0.369786,0.011901,6561.10,66.00,True
51513,B03458/S256,False,1.443572,0.001650,0,10,0.970754,0.014671,0.358453,0.007644,0.380434,0.013408,7177.20,67.80,True
51572,B24568/S256,False,1.418036,0.002184,0,10,0.980154,0.014361,0.358153,0.008268,0.372803,0.009810,7167.10,68.50,True
51603,B01478/S256,False,1.713291,0.001674,0,10,1.000000,0.000000,0.409717,0.005418,0.409717,0.005418,8121.20,70.00,True
51944,B3567/S0256,False,1.674572,0.010091,0,10,0.998121,0.005106,0.407826,0.008778,0.409329,0.006825,8141.80,69.80,True
52064,B568/S0256,False,1.269738,0.081275,0,10,0.054422,0.024288,0.000332,0.000306,0.088668,0.061321,5.00,3.40,False
52188,B234678/S0256,False,1.589133,0.001686,0,10,0.988747,0.010907,0.384761,0.006289,0.393595,0.009483,7680.10,69.30,True
52238,B123/S1256,False,1.257031,0.001580,0,10,0.933868,0.017835,0.327462,0.008596,0.375288,0.010852,6544.90,65.20,True
52408,B3457/S1256,False,1.544476,0.001245,0,10,0.982146,0.009213,0.375781,0.006197,0.389534,0.009204,7527.70,68.90,True
52446,B123467/S1256,False,1.567363,0.001045,0,10,0.986277,0.014409,0.377946,0.009200,0.388526,0.008069,7619.40,68.80,True
52544,B68/S1256,False,0.693147,0.000000,0,10,0.029216,0.025145,0.000209,0.000203,0.178221,0.293441,3.20,1.80,False
52573,B023468/S1256,False,1.646199,0.001234,0,10,0.998033,0.005127,0.411113,0.004823,0.412716,0.002500,8208.20,69.80,True
52577,B0568/S1256,False,1.248001,0.027084,0,10,0.210788,0.059803,0.005885,0.003058,0.120208,0.040464,88.90,13.00,True
